tweet_id	query
t735078110337474560	pattern3_entity_support_policy
t741921567945461760	pattern3_entity_support_policy
t745960977720614912	pattern3_entity_support_policy
t742057882137591808	pattern3_entity_support_policy
t745612377224253440	pattern3_entity_support_policy
t741199159529746432	pattern3_entity_support_policy
t745822019011284992	pattern3_entity_support_policy
t745727557090291712	pattern3_entity_support_policy
t745567304646279169	pattern3_entity_support_policy
t731189750783168513	pattern3_entity_support_policy
t741434050104070144	pattern3_entity_support_policy
t744764404890210304	pattern3_entity_support_policy
t745594729660768256	pattern3_entity_support_policy
t745211796932427776	pattern3_entity_support_policy
t730433143036100609	pattern3_entity_support_policy
t743371659109883904	pattern3_entity_support_policy
t745263173637410816	pattern3_entity_support_policy
t741208601457364992	pattern3_entity_support_policy
t742630696011870208	pattern3_entity_support_policy
t745509009239609344	pattern3_entity_support_policy
t743416650867875840	pattern3_entity_support_policy
t741997311400759296	pattern3_entity_support_policy
t746126591881809920	pattern3_entity_support_policy
t733742421167726593	pattern3_entity_support_policy
t737235591453147136	pattern3_entity_support_policy
t740462343914704896	pattern3_entity_support_policy
t742431625770881024	pattern3_entity_support_policy
t734328778583859200	pattern3_entity_support_policy
t745796817531641857	pattern3_entity_support_policy
t745970107193630720	pattern3_entity_support_policy
t742467081669599232	pattern3_entity_support_policy
t743434726191566848	pattern3_entity_support_policy
t744502147031642112	pattern3_entity_support_policy
t736344602668630017	pattern3_entity_support_policy
t739927060215402496	pattern3_entity_support_policy
t746012907218026496	pattern3_entity_support_policy
t742479583249899520	pattern3_entity_support_policy
t730897376295198720	pattern3_entity_support_policy
t740988593393553408	pattern3_entity_support_policy
t734668814714064896	pattern3_entity_support_policy
t744462662701096960	pattern3_entity_support_policy
t732149078499463168	pattern3_entity_support_policy
t736483417756422145	pattern3_entity_support_policy
t737601324141809664	pattern3_entity_support_policy
t745635603673284608	pattern3_entity_support_policy
t735400453010296832	pattern3_entity_support_policy
t738855956545720320	pattern3_entity_support_policy
t743492461746601984	pattern3_entity_support_policy
t730286443487203328	pattern3_entity_support_policy
t731656348157530112	pattern3_entity_support_policy
t742609659106709504	pattern3_entity_support_policy
t743157193525059588	pattern3_entity_support_policy
t735379271020105728	pattern3_entity_support_policy
t741317845687144448	pattern3_entity_support_policy
t731944999106035712	pattern3_entity_support_policy
t744243510195404800	pattern3_entity_support_policy
t745175107232923648	pattern3_entity_support_policy
t745530004713308164	pattern3_entity_support_policy
t733764365199933440	pattern3_entity_support_policy
t744854285767172098	pattern3_entity_support_policy
t743378885073461249	pattern3_entity_support_policy
t745909114929319937	pattern3_entity_support_policy
t744834926055395328	pattern3_entity_support_policy
t740231298564927488	pattern3_entity_support_policy
t742348508926246912	pattern3_entity_support_policy
t735046473319100416	pattern3_entity_support_policy
t733016991901069312	pattern3_entity_support_policy
t737590469056548865	pattern3_entity_support_policy
t745894376761663489	pattern3_entity_support_policy
t744859713049890816	pattern3_entity_support_policy
t741362703504150528	pattern3_entity_support_policy
t742393688416882688	pattern3_entity_support_policy
t743109377884835841	pattern3_entity_support_policy
t740124654627475456	pattern3_entity_support_policy
t736643228129239040	pattern3_entity_support_policy
t745506936624316416	pattern3_entity_support_policy
t745641375899750401	pattern3_entity_support_policy
t735964720167976961	pattern3_entity_support_policy
t745336534442848256	pattern3_entity_support_policy
t735780116547018752	pattern3_entity_support_policy
t743123261253419012	pattern3_entity_support_policy
t738720962393280512	pattern3_entity_support_policy
t735962879883661312	pattern3_entity_support_policy
t741560671838605312	pattern3_entity_support_policy
t734316361476759552	pattern3_entity_support_policy
t745590626251587588	pattern3_entity_support_policy
t745235507186143232	pattern3_entity_support_policy
t735113470815940612	pattern3_entity_support_policy
t732230725991301120	pattern3_entity_support_policy
t730535818050347008	pattern3_entity_support_policy
t736674212815966208	pattern3_entity_support_policy
t745527487677902851	pattern3_entity_support_policy
t744897436724887552	pattern3_entity_support_policy
t744928798957789184	pattern3_entity_support_policy
t745743319968407553	pattern3_entity_support_policy
t741054932548214784	pattern3_entity_support_policy
t735336969576849409	pattern3_entity_support_policy
t729985720337739776	pattern3_entity_support_policy
t743802713436225536	pattern3_entity_support_policy
t746117696534740993	pattern3_entity_support_policy
t741731506113159170	pattern3_entity_support_policy
t745768651911991296	pattern3_entity_support_policy
t739114231652618245	pattern3_entity_support_policy
t743299906379493379	pattern3_entity_support_policy
t742981384864727040	pattern3_entity_support_policy
t735206023057813504	pattern3_entity_support_policy
t735210938761150464	pattern3_entity_support_policy
t745303710226579457	pattern3_entity_support_policy
t745597973246132224	pattern3_entity_support_policy
t729986422980018177	pattern3_entity_support_policy
t745583556773224452	pattern3_entity_support_policy
t742063497694023680	pattern3_entity_support_policy
t742660238680162304	pattern3_entity_support_policy
t740887442467741696	pattern3_entity_support_policy
t731861430014742532	pattern3_entity_support_policy
t729426194819649537	pattern3_entity_support_policy
t742031621390536704	pattern3_entity_support_policy
t743475442540232704	pattern3_entity_support_policy
t744809038555144192	pattern3_entity_support_policy
t742972795227897861	pattern3_entity_support_policy
t746053420256235520	pattern3_entity_support_policy
t740143608024686592	pattern3_entity_support_policy
t742473981370863616	pattern3_entity_support_policy
t738766564703404032	pattern3_entity_support_policy
t745602940812025856	pattern3_entity_support_policy
t744590817763921920	pattern3_entity_support_policy
t738838598351486977	pattern3_entity_support_policy
t746099956172361728	pattern3_entity_support_policy
t744633673761361921	pattern3_entity_support_policy
t742363895277453312	pattern3_entity_support_policy
t745676300384337920	pattern3_entity_support_policy
t739333186384199680	pattern3_entity_support_policy
t745699631783358468	pattern3_entity_support_policy
t742082790385168384	pattern3_entity_support_policy
t743399652691681281	pattern3_entity_support_policy
t742722741850230784	pattern3_entity_support_policy
t738569073076899840	pattern3_entity_support_policy
t743490637270507520	pattern3_entity_support_policy
t741384082463051776	pattern3_entity_support_policy
t731523637321322497	pattern3_entity_support_policy
t745365109485109249	pattern3_entity_support_policy
t742192122623864832	pattern3_entity_support_policy
t740861762845745152	pattern3_entity_support_policy
t731122104012308480	pattern3_entity_support_policy
t745048064495337472	pattern3_entity_support_policy
t742794795148546048	pattern3_entity_support_policy
t743550486553436160	pattern3_entity_support_policy
t740913736333074432	pattern3_entity_support_policy
t743206672747872256	pattern3_entity_support_policy
t735622859012374530	pattern3_entity_support_policy
t729698025174634496	pattern3_entity_support_policy
t735225781132103682	pattern3_entity_support_policy
t743407372270473216	pattern3_entity_support_policy
t730342244801257472	pattern3_entity_support_policy
t732230882560475136	pattern3_entity_support_policy
t740368337721536512	pattern3_entity_support_policy
t739108716583194624	pattern3_entity_support_policy
t729632734008750080	pattern3_entity_support_policy
t743498486130315264	pattern3_entity_support_policy
t741215215891681280	pattern3_entity_support_policy
t743481029588094976	pattern3_entity_support_policy
t737016193169653761	pattern3_entity_support_policy
t742533868159389696	pattern3_entity_support_policy
t745939634807541760	pattern3_entity_support_policy
t745604879385714688	pattern3_entity_support_policy
t729647491344371712	pattern3_entity_support_policy
t738520788656087040	pattern3_entity_support_policy
t745386987268497409	pattern3_entity_support_policy
t732258162292740097	pattern3_entity_support_policy
t738691448141385728	pattern3_entity_support_policy
t742484236599463936	pattern3_entity_support_policy
t745322974757085184	pattern3_entity_support_policy
t741643486114549760	pattern3_entity_support_policy
t736008028986744832	pattern3_entity_support_policy
t737551487740448769	pattern3_entity_support_policy
t740218674485813248	pattern3_entity_support_policy
t733707719576834049	pattern3_entity_support_policy
t740144973060968448	pattern3_entity_support_policy
t743903576813076480	pattern3_entity_support_policy
t742147553492381697	pattern3_entity_support_policy
t729616552950169601	pattern3_entity_support_policy
t745564633042399232	pattern3_entity_support_policy
t741802155003219968	pattern3_entity_support_policy
t730122056742912000	pattern3_entity_support_policy
t745588603422646272	pattern3_entity_support_policy
t745964009246044160	pattern3_entity_support_policy
t732952641844744193	pattern3_entity_support_policy
t745355868577931264	pattern3_entity_support_policy
t743767068214968320	pattern3_entity_support_policy
t735169173857271809	pattern3_entity_support_policy
t738980543073767424	pattern3_entity_support_policy
t742998011173851137	pattern3_entity_support_policy
t730375676100927489	pattern3_entity_support_policy
t741960374757511168	pattern3_entity_support_policy
t744858687160856580	pattern3_entity_support_policy
t734446606968360962	pattern3_entity_support_policy
t741238901650640896	pattern3_entity_support_policy
t746102426655035392	pattern3_entity_support_policy
t743119080882905089	pattern3_entity_support_policy
t745361803220238336	pattern3_entity_support_policy
t741056855011692544	pattern3_entity_support_policy
t745752132977041408	pattern3_entity_support_policy
t731786216069201920	pattern3_entity_support_policy
t745293355504926722	pattern3_entity_support_policy
t742519487379984384	pattern3_entity_support_policy
t739930666029178880	pattern3_entity_support_policy
t738682253673439232	pattern3_entity_support_policy
t744071012275322880	pattern3_entity_support_policy
t732240161933828096	pattern3_entity_support_policy
t739760603242319872	pattern3_entity_support_policy
t742600517067509760	pattern3_entity_support_policy
t741332276336824320	pattern3_entity_support_policy
t739743379441999873	pattern3_entity_support_policy
t741301427922931712	pattern3_entity_support_policy
t744477981133799425	pattern3_entity_support_policy
t739113292212408320	pattern3_entity_support_policy
t730371064816140288	pattern3_entity_support_policy
t730162981082894336	pattern3_entity_support_policy
t732239184392540160	pattern3_entity_support_policy
t742646911505666048	pattern3_entity_support_policy
t740908614601216000	pattern3_entity_support_policy
t742143191177138176	pattern3_entity_support_policy
t744161422905581575	pattern3_entity_support_policy
t741284381831135232	pattern3_entity_support_policy
t732282122551988224	pattern3_entity_support_policy
t733564718762221568	pattern3_entity_support_policy
t734673893349330944	pattern3_entity_support_policy
t746065313045807104	pattern3_entity_support_policy
t745538194590965760	pattern3_entity_support_policy
t744479783778648064	pattern3_entity_support_policy
t744268679253196801	pattern3_entity_support_policy
t743585051598786560	pattern3_entity_support_policy
t746052273877422080	pattern3_entity_support_policy
t742985067245539328	pattern3_entity_support_policy
t713776188758614017	pattern3_entity_support_policy
t728566010756784128	pattern3_entity_support_policy
t728602839723937793	pattern3_entity_support_policy
t743428660775030784	pattern3_entity_support_policy
t742525137497534464	pattern3_entity_support_policy
t738809610656731136	pattern3_entity_support_policy
t730769022367764481	pattern3_entity_support_policy
t738864290086653952	pattern3_entity_support_policy
t743481801255989248	pattern3_entity_support_policy
t739041723914014720	pattern3_entity_support_policy
t731079187721797632	pattern3_entity_support_policy
t729708570548305921	pattern3_entity_support_policy
t745496111712854016	pattern3_entity_support_policy
t745237463615049728	pattern3_entity_support_policy
t728519313175379968	pattern3_entity_support_policy
t740866210217234434	pattern3_entity_support_policy
t741932595538219008	pattern3_entity_support_policy
t744782030546706432	pattern3_entity_support_policy
t745923373692297216	pattern3_entity_support_policy
t729323927818907652	pattern3_entity_support_policy
t741064711513505792	pattern3_entity_support_policy
t745551426353455104	pattern3_entity_support_policy
t741950967231488002	pattern3_entity_support_policy
t744871616396541952	pattern3_entity_support_policy
t735351462511972352	pattern3_entity_support_policy
t730342821958451200	pattern3_entity_support_policy
t742325871810334720	pattern3_entity_support_policy
t742285484408311808	pattern3_entity_support_policy
t743064655220903936	pattern3_entity_support_policy
t742734788906364928	pattern3_entity_support_policy
t745481789808926721	pattern3_entity_support_policy
t743120802216837121	pattern3_entity_support_policy
t733536954587848704	pattern3_entity_support_policy
t739431687847825409	pattern3_entity_support_policy
t730410960410845184	pattern3_entity_support_policy
t745527654590255104	pattern3_entity_support_policy
t728360323363815424	pattern3_entity_support_policy
t745701637029793792	pattern3_entity_support_policy
t743355054657200130	pattern3_entity_support_policy
t731827839775969280	pattern3_entity_support_policy
t740203412885757953	pattern3_entity_support_policy
t739210432884379648	pattern3_entity_support_policy
t738685716956385280	pattern3_entity_support_policy
t743306137433300992	pattern3_entity_support_policy
t740913294249185280	pattern3_entity_support_policy
t729649280642887680	pattern3_entity_support_policy
t742711267446673410	pattern3_entity_support_policy
t734824272401715200	pattern3_entity_support_policy
t742484276772524032	pattern3_entity_support_policy
t743411458914947075	pattern3_entity_support_policy
t739482687312908288	pattern3_entity_support_policy
t736546089134919680	pattern3_entity_support_policy
t743333174843826178	pattern3_entity_support_policy
t741541049953325056	pattern3_entity_support_policy
t744449667145007104	pattern3_entity_support_policy
t732181727402176513	pattern3_entity_support_policy
t746070532001533952	pattern3_entity_support_policy
t743182835943608320	pattern3_entity_support_policy
t741598600094986240	pattern3_entity_support_policy
t734246377887305728	pattern3_entity_support_policy
t739770982672502784	pattern3_entity_support_policy
t738497792692387844	pattern3_entity_support_policy
t740311666164944897	pattern3_entity_support_policy
t742619925718654976	pattern3_entity_support_policy
t739836293513940993	pattern3_entity_support_policy
t743744409108262913	pattern3_entity_support_policy
t746124669263175680	pattern3_entity_support_policy
t741697162908598272	pattern3_entity_support_policy
t740139931981484032	pattern3_entity_support_policy
t741380388115845120	pattern3_entity_support_policy
t741617939040874496	pattern3_entity_support_policy
t745248036989734912	pattern3_entity_support_policy
t745343986471174148	pattern3_entity_support_policy
t745238771474456578	pattern3_entity_support_policy
t734880446673235968	pattern3_entity_support_policy
t740960939936251904	pattern3_entity_support_policy
t746031722651914240	pattern3_entity_support_policy
t745357410555015169	pattern3_entity_support_policy
t728571533845729281	pattern3_entity_support_policy
t735781039151271937	pattern3_entity_support_policy
t745707697211768832	pattern3_entity_support_policy
t744884834099658752	pattern3_entity_support_policy
t729654710580346880	pattern3_entity_support_policy
t735383263196393473	pattern3_entity_support_policy
t743205787892391937	pattern3_entity_support_policy
t745770100737904640	pattern3_entity_support_policy
t734800737222426625	pattern3_entity_support_policy
t740282309174251520	pattern3_entity_support_policy
t742489084577382400	pattern3_entity_support_policy
t744507997347528704	pattern3_entity_support_policy
t742037112518807552	pattern3_entity_support_policy
t745584140477661185	pattern3_entity_support_policy
t739015918559330304	pattern3_entity_support_policy
t742386941002457088	pattern3_entity_support_policy
t728478412776542208	pattern3_entity_support_policy
t728558647064682496	pattern3_entity_support_policy
t741277473267191808	pattern3_entity_support_policy
t745626289898401793	pattern3_entity_support_policy
t745659090483953664	pattern3_entity_support_policy
t745757032733614080	pattern3_entity_support_policy
t745588067956830208	pattern3_entity_support_policy
t746052856835366912	pattern3_entity_support_policy
t741579180505174016	pattern3_entity_support_policy
t733588125876817920	pattern3_entity_support_policy
t731639184033759232	pattern3_entity_support_policy
t742612817065304064	pattern3_entity_support_policy
t745203865834889216	pattern3_entity_support_policy
t740408940605898752	pattern3_entity_support_policy
t739457779128229888	pattern3_entity_support_policy
t742685235737939968	pattern3_entity_support_policy
t745243071214944256	pattern3_entity_support_policy
t734696653836439553	pattern3_entity_support_policy
t736650672054108160	pattern3_entity_support_policy
t742641441869025280	pattern3_entity_support_policy
t742382220229349376	pattern3_entity_support_policy
t734681378382581760	pattern3_entity_support_policy
t732139120718290944	pattern3_entity_support_policy
t741335095483731970	pattern3_entity_support_policy
t743117006812151808	pattern3_entity_support_policy
t735184262777954308	pattern3_entity_support_policy
t735522747200249856	pattern3_entity_support_policy
t733366668861149185	pattern3_entity_support_policy
t743032289484001280	pattern3_entity_support_policy
t729599507395153920	pattern3_entity_support_policy
t745722686521774080	pattern3_entity_support_policy
t728699817073971200	pattern3_entity_support_policy
t744287953011228672	pattern3_entity_support_policy
t743062496039309312	pattern3_entity_support_policy
t736998168034988032	pattern3_entity_support_policy
t743109522382807044	pattern3_entity_support_policy
t736531263260135424	pattern3_entity_support_policy
t742616136957693952	pattern3_entity_support_policy
t742631260485386240	pattern3_entity_support_policy
t731569535204102144	pattern3_entity_support_policy
t745990106134224896	pattern3_entity_support_policy
t738726542931529728	pattern3_entity_support_policy
t738854108661178368	pattern3_entity_support_policy
t728695051002499072	pattern3_entity_support_policy
t745609440120938496	pattern3_entity_support_policy
t734098156888018944	pattern3_entity_support_policy
t729839236980051969	pattern3_entity_support_policy
t730154601438044160	pattern3_entity_support_policy
t739176400612143104	pattern3_entity_support_policy
t741694726919868417	pattern3_entity_support_policy
t741653549751402497	pattern3_entity_support_policy
t741606489538891777	pattern3_entity_support_policy
t734801916216086529	pattern3_entity_support_policy
t745790691368927236	pattern3_entity_support_policy
t744155527081431040	pattern3_entity_support_policy
t733632139577659392	pattern3_entity_support_policy
t742689390246256640	pattern3_entity_support_policy
t743324930264031232	pattern3_entity_support_policy
t743356877824622592	pattern3_entity_support_policy
t744484326616797185	pattern3_entity_support_policy
t730958898304290816	pattern3_entity_support_policy
t732193707340992512	pattern3_entity_support_policy
t744865852323938304	pattern3_entity_support_policy
t741333897326268416	pattern3_entity_support_policy
t734755308925521920	pattern3_entity_support_policy
t743377773910175746	pattern3_entity_support_policy
t746025158893252609	pattern3_entity_support_policy
t743166341331443713	pattern3_entity_support_policy
t745695810193600516	pattern3_entity_support_policy
t741366455279755265	pattern3_entity_support_policy
t743357754840997888	pattern3_entity_support_policy
t745931569001529344	pattern3_entity_support_policy
t742807989082554378	pattern3_entity_support_policy
t743086051170914304	pattern3_entity_support_policy
t742693160275578880	pattern3_entity_support_policy
t730663872894394368	pattern3_entity_support_policy
t730009753443827712	pattern3_entity_support_policy
t737427598314250240	pattern3_entity_support_policy
t743058828686680065	pattern3_entity_support_policy
t743887318952468480	pattern3_entity_support_policy
t744524682968317952	pattern3_entity_support_policy
t745934245785407488	pattern3_entity_support_policy
t745994125682614272	pattern3_entity_support_policy
t736069417797193728	pattern3_entity_support_policy
t744058646431211520	pattern3_entity_support_policy
t745312252786446336	pattern3_entity_support_policy
t731592980134547456	pattern3_entity_support_policy
t734124624301133825	pattern3_entity_support_policy
t741302156259667968	pattern3_entity_support_policy
t743195493312921600	pattern3_entity_support_policy
t745570512814940160	pattern3_entity_support_policy
t730458466486243328	pattern3_entity_support_policy
t737584993027817472	pattern3_entity_support_policy
t736475926771404800	pattern3_entity_support_policy
t736232646196514816	pattern3_entity_support_policy
t745184600088023040	pattern3_entity_support_policy
t739375483817754624	pattern3_entity_support_policy
t741952485326086145	pattern3_entity_support_policy
t744551741094563840	pattern3_entity_support_policy
t739344910952857600	pattern3_entity_support_policy
t745185657706807297	pattern3_entity_support_policy
t741619021565595648	pattern3_entity_support_policy
t744760099969859584	pattern3_entity_support_policy
t745999005872578562	pattern3_entity_support_policy
t730889722986409984	pattern3_entity_support_policy
t743406354216460288	pattern3_entity_support_policy
t709306011400724481	pattern3_entity_support_policy
t746124614527488001	pattern3_entity_support_policy
t744653222854430720	pattern3_entity_support_policy
t744458878805491712	pattern3_entity_support_policy
t745431524015640576	pattern3_entity_support_policy
t735080447298961408	pattern3_entity_support_policy
t742620908972445697	pattern3_entity_support_policy
t732450924250042368	pattern3_entity_support_policy
t742622730378465280	pattern3_entity_support_policy
t740175333006168064	pattern3_entity_support_policy
t741659163424591873	pattern3_entity_support_policy
t744905183361105920	pattern3_entity_support_policy
t741040107847847936	pattern3_entity_support_policy
t743402021466816512	pattern3_entity_support_policy
t735528220003536897	pattern3_entity_support_policy
t740821164319223808	pattern3_entity_support_policy
t742297879537147904	pattern3_entity_support_policy
t742654372132343808	pattern3_entity_support_policy
t745939826030088192	pattern3_entity_support_policy
t728990850122981377	pattern3_entity_support_policy
t746007767828176896	pattern3_entity_support_policy
t733785772923359232	pattern3_entity_support_policy
t743663359187353600	pattern3_entity_support_policy
t745949418059370497	pattern3_entity_support_policy
t742599482672582656	pattern3_entity_support_policy
t735805718725591040	pattern3_entity_support_policy
t732885890146676736	pattern3_entity_support_policy
t729976760947879936	pattern3_entity_support_policy
t744761343656472576	pattern3_entity_support_policy
t741589563311857664	pattern3_entity_support_policy
t742618365953515520	pattern3_entity_support_policy
t739219445403504640	pattern3_entity_support_policy
t744489588870225920	pattern3_entity_support_policy
t731740644788436992	pattern3_entity_support_policy
t742967280934457345	pattern3_entity_support_policy
t734407952359161857	pattern3_entity_support_policy
t739221914418348032	pattern3_entity_support_policy
t741510676632371200	pattern3_entity_support_policy
t742720124000538624	pattern3_entity_support_policy
t731788670978691072	pattern3_entity_support_policy
t743336194608496640	pattern3_entity_support_policy
t738447591965372416	pattern3_entity_support_policy
t741691677128151040	pattern3_entity_support_policy
t732129117366288388	pattern3_entity_support_policy
t742788269436510213	pattern3_entity_support_policy
t745634350461444096	pattern3_entity_support_policy
t735882479651950592	pattern3_entity_support_policy
t745607035291639808	pattern3_entity_support_policy
t742667270896427008	pattern3_entity_support_policy
t745375329464778752	pattern3_entity_support_policy
t743492788440825856	pattern3_entity_support_policy
t744131565601562624	pattern3_entity_support_policy
t745338250781425664	pattern3_entity_support_policy
t731067634679185408	pattern3_entity_support_policy
t734820884171608064	pattern3_entity_support_policy
t743067207781998593	pattern3_entity_support_policy
t745982464389066756	pattern3_entity_support_policy
t742067354008465408	pattern3_entity_support_policy
t729970209696690176	pattern3_entity_support_policy
t738840487759613953	pattern3_entity_support_policy
t731904770542309387	pattern3_entity_support_policy
t743360072697389056	pattern3_entity_support_policy
t745938210786664448	pattern3_entity_support_policy
t730007346324373505	pattern3_entity_support_policy
t741669847214501888	pattern3_entity_support_policy
t735735983665094656	pattern3_entity_support_policy
t745994083752099841	pattern3_entity_support_policy
t746014870219407364	pattern3_entity_support_policy
t741337444444995584	pattern3_entity_support_policy
t745318714820681728	pattern3_entity_support_policy
t744558160288092160	pattern3_entity_support_policy
t731770339064217600	pattern3_entity_support_policy
t745682688514854913	pattern3_entity_support_policy
t734119840038936576	pattern3_entity_support_policy
t744438320135016448	pattern3_entity_support_policy
t746122088281432068	pattern3_entity_support_policy
t746102780402745345	pattern3_entity_support_policy
t745840383645581312	pattern3_entity_support_policy
t739407171067256832	pattern3_entity_support_policy
t737545544503951360	pattern3_entity_support_policy
t744476185896361984	pattern3_entity_support_policy
t743490428255633409	pattern3_entity_support_policy
t733422742679216128	pattern3_entity_support_policy
t743020103650947072	pattern3_entity_support_policy
t741564975047704576	pattern3_entity_support_policy
t745870331152338944	pattern3_entity_support_policy
t745975970755010561	pattern3_entity_support_policy
t743258332438364160	pattern3_entity_support_policy
t729597101961842692	pattern3_entity_support_policy
t734296591968919552	pattern3_entity_support_policy
t743087329263386624	pattern3_entity_support_policy
t746026587456409600	pattern3_entity_support_policy
t731402005827211264	pattern3_entity_support_policy
t743955541974781952	pattern3_entity_support_policy
t740274391842476032	pattern3_entity_support_policy
t744221941477814273	pattern3_entity_support_policy
t745649469702684673	pattern3_entity_support_policy
t744185238989869057	pattern3_entity_support_policy
t738437746386145281	pattern3_entity_support_policy
t745945859129507844	pattern3_entity_support_policy
t731800012619972608	pattern3_entity_support_policy
t740209187498647553	pattern3_entity_support_policy
t743124822352232451	pattern3_entity_support_policy
t739768832693264384	pattern3_entity_support_policy
t746091279793160195	pattern3_entity_support_policy
t744468524828065792	pattern3_entity_support_policy
t745032073799413760	pattern3_entity_support_policy
t745401694675042304	pattern3_entity_support_policy
t745285805967613952	pattern3_entity_support_policy
t745206327438360576	pattern3_entity_support_policy
t735234608640450560	pattern3_entity_support_policy
t744597387809800193	pattern3_entity_support_policy
t745485435846045696	pattern3_entity_support_policy
t745514930921603077	pattern3_entity_support_policy
t733989018195611648	pattern3_entity_support_policy
t744718214085611520	pattern3_entity_support_policy
t745888448259690496	pattern3_entity_support_policy
t745278782672637953	pattern3_entity_support_policy
t732223575084703744	pattern3_entity_support_policy
t742441951996346368	pattern3_entity_support_policy
t734388739804389377	pattern3_entity_support_policy
t739542435911618560	pattern3_entity_support_policy
t742786906644226048	pattern3_entity_support_policy
t741539194850451456	pattern3_entity_support_policy
t744215709731913729	pattern3_entity_support_policy
t741163697385672705	pattern3_entity_support_policy
t729993896860786688	pattern3_entity_support_policy
t735986216080932865	pattern3_entity_support_policy
t742431989173751810	pattern3_entity_support_policy
t738809615878606848	pattern3_entity_support_policy
t745268972459794432	pattern3_entity_support_policy
t741001815878172672	pattern3_entity_support_policy
t745264740197367808	pattern3_entity_support_policy
t745524496933650433	pattern3_entity_support_policy
t741751504768471040	pattern3_entity_support_policy
t742480993609736196	pattern3_entity_support_policy
t733962297819947008	pattern3_entity_support_policy
t739568980810158080	pattern3_entity_support_policy
t729619549524471808	pattern3_entity_support_policy
t739396102835822592	pattern3_entity_support_policy
t739076525094494208	pattern3_entity_support_policy
t741389799160975361	pattern3_entity_support_policy
t732901776287014912	pattern3_entity_support_policy
t730173421477302277	pattern3_entity_support_policy
t736521479060393984	pattern3_entity_support_policy
t740326237005045760	pattern3_entity_support_policy
t735513160891793410	pattern3_entity_support_policy
t741172918198099968	pattern3_entity_support_policy
t738800856598880256	pattern3_entity_support_policy
t731195990196244480	pattern3_entity_support_policy
t745665135641919489	pattern3_entity_support_policy
t742493047770996736	pattern3_entity_support_policy
t743168321877590017	pattern3_entity_support_policy
t740861863911694336	pattern3_entity_support_policy
t745382840695656448	pattern3_entity_support_policy
t728634547840159744	pattern3_entity_support_policy
t742495624520728576	pattern3_entity_support_policy
t742664149394677760	pattern3_entity_support_policy
t744490822503141376	pattern3_entity_support_policy
t744594566704168960	pattern3_entity_support_policy
t735947988766457856	pattern3_entity_support_policy
t737617735165714432	pattern3_entity_support_policy
t742430329349230592	pattern3_entity_support_policy
t735735614503411712	pattern3_entity_support_policy
t742786217780097024	pattern3_entity_support_policy
t739499717881647104	pattern3_entity_support_policy
t744858541853450244	pattern3_entity_support_policy
t745264995689078785	pattern3_entity_support_policy
t745893383697207297	pattern3_entity_support_policy
t744831217002909696	pattern3_entity_support_policy
t740219713536589824	pattern3_entity_support_policy
t743390396928098304	pattern3_entity_support_policy
t744452554164142080	pattern3_entity_support_policy
t741041648155676673	pattern3_entity_support_policy
t745921739545284608	pattern3_entity_support_policy
t738782609308844032	pattern3_entity_support_policy
t743069803146059776	pattern3_entity_support_policy
t744843263832694784	pattern3_entity_support_policy
t739744080947744769	pattern3_entity_support_policy
t742463220598870017	pattern3_entity_support_policy
t740291582620995584	pattern3_entity_support_policy
t745787531145412608	pattern3_entity_support_policy
t741352284836225024	pattern3_entity_support_policy
t743408008571588608	pattern3_entity_support_policy
t745728542634315776	pattern3_entity_support_policy
t732701983929475072	pattern3_entity_support_policy
t739786354003828736	pattern3_entity_support_policy
t743379806549647360	pattern3_entity_support_policy
t745981989258403840	pattern3_entity_support_policy
t735807895355457536	pattern3_entity_support_policy
t742462481638031360	pattern3_entity_support_policy
t745500041700212736	pattern3_entity_support_policy
t745340831817678848	pattern3_entity_support_policy
t743664896139739136	pattern3_entity_support_policy
t742779894921302016	pattern3_entity_support_policy
t738394021282877440	pattern3_entity_support_policy
t736585082048262144	pattern3_entity_support_policy
t741512383374479360	pattern3_entity_support_policy
t735139512850874368	pattern3_entity_support_policy
t742810266103058432	pattern3_entity_support_policy
t738455037534474240	pattern3_entity_support_policy
t736910452228259840	pattern3_entity_support_policy
t742472664237940738	pattern3_entity_support_policy
t741643789975064576	pattern3_entity_support_policy
t743804231791017984	pattern3_entity_support_policy
t743024252568391680	pattern3_entity_support_policy
t741906358883213312	pattern3_entity_support_policy
t735165466952355844	pattern3_entity_support_policy
t733015479053344768	pattern3_entity_support_policy
t741701445947404288	pattern3_entity_support_policy
t731861011154804736	pattern3_entity_support_policy
t744590145593085952	pattern3_entity_support_policy
t742082935680040961	pattern3_entity_support_policy
t743531985625288705	pattern3_entity_support_policy
t735522374053994497	pattern3_entity_support_policy
t735541023829590016	pattern3_entity_support_policy
t738722976502288385	pattern3_entity_support_policy
t744079284734668800	pattern3_entity_support_policy
t732984174135681025	pattern3_entity_support_policy
t740047207689277440	pattern3_entity_support_policy
t737252025948352512	pattern3_entity_support_policy
t738764598132809728	pattern3_entity_support_policy
t744848591005585408	pattern3_entity_support_policy
t744556797030182912	pattern3_entity_support_policy
t739520694879420417	pattern3_entity_support_policy
t744588332747919360	pattern3_entity_support_policy
t732172207124844544	pattern3_entity_support_policy
t745896412525768705	pattern3_entity_support_policy
t739422096208596992	pattern3_entity_support_policy
t730730406757142528	pattern3_entity_support_policy
t741738075294994432	pattern3_entity_support_policy
t735366260037423105	pattern3_entity_support_policy
